@RELATION UnifiedData
@ATTRIBUTE slope1 NUMERIC
@ATTRIBUTE intercept1 NUMERIC
@ATTRIBUTE slope2 NUMERIC
@ATTRIBUTE intercept2 NUMERIC
@ATTRIBUTE slope3 NUMERIC
@ATTRIBUTE intercept3 NUMERIC
@ATTRIBUTE slope4 NUMERIC
@ATTRIBUTE intercept4 NUMERIC
@ATTRIBUTE slope5 NUMERIC
@ATTRIBUTE intercept5 NUMERIC
@ATTRIBUTE slope6 NUMERIC
@ATTRIBUTE intercept6 NUMERIC
@ATTRIBUTE slope7 NUMERIC
@ATTRIBUTE intercept7 NUMERIC
@ATTRIBUTE slope8 NUMERIC
@ATTRIBUTE intercept8 NUMERIC
@ATTRIBUTE destClass {0.0,1}
@DATA
-0.0011372467382949273,-0.19809561229887462,-0.015492998652097557,0.2082381112234933,0.06078712506120612,0.19090454464867007,-0.010515405350372558,2.283904702322823,0.034392152780912164,1.6921904518490747,-0.001781509570380909,2.531714212326777,0.004711488248253336,2.0824760346185602,-0.005807473819671761,2.369291132338683,0.0
0.0053025210938867735,0.28528604961576914,1.8767509139886398E-4,0.29166695731026787,0.007142859814213772,0.6660002663021996,0.021319325764973928,1.77814321972075,0.0315630306382807,1.8531430199032741,0.006238091626421066,2.63595274970645,-9.299743075330425E-4,2.634095614297049,-0.003577506539307933,1.7550058259256391,0.0
-0.023008405060327353,-0.2968566758292062,-0.018840330588717445,-0.6242854118347164,0.030579832221279624,-1.1647138731820244,0.02191876723986714,0.8262385095868792,-0.009585429974296865,1.9175241424923855,0.040047616718196066,1.1491909299577985,-0.03865265592473562,1.8736669585818337,0.0015055510611580872,0.9077080877648371,0.0
-0.023240890289221158,0.18909488859630766,0.007543403027104397,-0.2942382721673875,0.02839778077368643,-0.8299053918747675,0.002462164293818125,0.6684285572596956,0.034775911860105375,0.5202376774379184,0.005184859588366579,1.8787143707275396,-0.003938369857830833,1.9949519475301107,4.472962056360889E-4,1.170830051764301,0.0
-0.03280111067101401,-0.5798101379757836,0.013319344614066295,-2.0501436596825005,0.03164425083235198,-1.8825240589323495,0.06810925267323727,-1.4270006724766322,0.00555743102599925,1.1752374830700105,-0.014831938062395368,1.2615711075919016,-0.07314005592624011,1.692523352305094,-0.025587870288190786,-0.5487824447395265,0.0
-0.011904747479436109,-0.1719045820690337,-0.0035490271090125483,-0.8408090954735167,0.008140053735727681,-1.1658091862996418,0.020901960485121784,-0.9239044189453125,0.011739488810050387,0.6955719811575753,0.0029299679924460064,1.1319052287510463,-0.015173686585840387,1.3979528790428524,-0.005747505084746332,0.08853846874215937,0.0
0.0038767539486497717,-0.10333304632277715,-0.0012997191827170322,-0.0050472713652111225,0.014117642143527332,-0.14771388825916104,0.055282911199147626,-0.12380923316592256,-8.263232661228827E-4,2.1669050307500934,0.008994411821124986,2.1362380981445304,-0.018033610004670818,1.762571616399856,0.003066201021079923,1.3785716993600166,0.0
0.005476195605195202,0.9774762471516927,0.006742301107454722,0.9673811776297428,0.0022072826780858896,0.907904933747791,0.018543412772213396,1.0441907701038176,0.026694678993118247,1.5616191091991605,0.002218482875022556,2.6585716928754533,-0.032621855695708406,2.8082858358110694,-0.003309283570661374,2.0178403495290085,0.0
-0.013890754475313075,-0.01785672051565988,-0.004215691136378868,-0.3697613806951614,-0.01062184395242472,-0.23971387772333058,0.011403358951002272,-0.551570937747047,0.008966388488684045,-0.3781424431573776,0.004064420491707425,0.020333889552525113,-0.020745104033739963,0.12981013797578358,0.008520382902106594,-0.3801436112700639,0.0
0.01089636484781901,0.2684768222627186,0.005380947850331541,0.5713819776262555,0.009605055095768776,-0.004142161778041295,0.02680669832630318,0.7248584202357701,0.024299728436296394,1.0303340730212982,-0.0034873962402343786,1.8741434369768415,0.008899168874703203,1.4675720850626626,0.005138967056713356,1.5379853824180354,0.0
