@RELATION UnifiedData
@ATTRIBUTE slope1 NUMERIC
@ATTRIBUTE intercept1 NUMERIC
@ATTRIBUTE slope2 NUMERIC
@ATTRIBUTE intercept2 NUMERIC
@ATTRIBUTE slope3 NUMERIC
@ATTRIBUTE intercept3 NUMERIC
@ATTRIBUTE slope4 NUMERIC
@ATTRIBUTE intercept4 NUMERIC
@ATTRIBUTE destClass {2,1}
@DATA
-0.01384332626213151,0.28848285703086335,-0.054058969130713244,0.3173893987668772,-0.018352601029469028,0.9118525690991948,-0.002182517038509563,-0.0585074914942159,2
0.004621881996747462,-0.14408150203212972,-0.013785231225064481,-0.24912601399994577,-0.0317671783740872,1.044881530556859,-0.003668842640989286,0.0842155858353876,2
0.004556646277008164,-0.05362915061883816,-0.02940083318557149,-0.21607438657714545,-0.0259566355254743,1.0004213221872054,-0.007593922632923556,0.23279551422896505,2
-0.008567500872590143,0.2853949007492106,-0.06653591866232882,0.48871732096759085,-0.013547980590994527,0.7374552134291402,0.0013867887688232933,-0.07170135439647472,2
-0.007483155237663056,0.007129601232644892,-0.042454562899126545,0.13413292920889983,0.005780579602008585,0.7755700977480023,-0.011492520942928297,0.0013867618758701095,1
-1.5867113315758585E-4,-0.05887834109491159,-0.014046633608263581,-0.2909209288797584,-0.03919358421373199,1.507235928415125,-0.010165247456024765,-0.10862839921933262,1
-0.00503109060619183,0.08236570358432893,-0.0030376264482531684,-0.613080816509343,-0.059825169235379685,1.6856795327229221,-7.765733015796808E-4,-0.02190182665128167,2
0.0061029357865532464,-0.5161241271916558,-0.008960519542948202,-0.4662805500763132,-0.02512780692601951,1.4027232740481361,-0.004576746492278089,0.11695667381316203,1
-0.001194549197260101,-0.01887549887863262,-0.006922515624196918,-0.4216490022010002,-0.04790498087249521,1.6089028712894238,-0.007837941046203703,-0.11468858541059894,1
-0.01090063955453406,0.215598943403789,-0.04557266725327555,0.21877907018818962,0.003108068297754451,0.7690613711393681,-0.01437034792372796,-0.08580220056181197,1
-0.010062860859724474,0.6838096911666774,-0.060145624466325785,0.4937716249094791,-0.028191352511825127,0.8166738398435736,-0.009001743162834893,-0.2221290679288511,2
0.011533112998132587,-0.41455962011794095,-0.009290605885025775,-0.5175569639012938,-0.02194806981897245,0.9609983384859663,-0.0020489200727688253,0.3300672159757183,2
-0.014101250000963966,0.3222124034910612,-0.046760652123504325,0.27178016511269476,-0.01614224560903151,0.6680640630236193,0.001957224031826346,-0.023782400725832004,2
-0.0011299095790501688,8.950019274846119E-4,-0.031768972126409875,-0.016116091665350166,-0.04574737857608872,1.5109463958727087,-0.002987868721882199,-0.14876218255327528,2
-0.010898470805745894,0.10999444708102893,-0.05180392141348624,0.27193042593147276,-0.016390386833812873,0.9452664792882044,-7.212505665446956E-4,-0.010259844952736427,2
-0.005526433449816258,0.21346940363154693,-0.03550213066017222,-0.057688447020697586,-0.01476759714827887,0.8920509635149934,-0.006212704960396265,-0.024685631626669088,1
-0.0012541018757966295,0.06836029439538466,-0.01894412035561139,-0.20037108950763002,-0.031746378603780524,0.9803228461833186,7.892602192333311E-7,0.008760856981037044,2
-0.002654784917831421,-0.12283765147714053,-0.02497026124959164,-0.1700648486175958,-0.020298505572045773,1.2054416183914456,-0.008722336738846337,0.022118046197320235,1
8.46764848427387E-4,-0.15268503595769659,-0.004306109130348386,-0.4975313268226235,-0.04579887999260102,1.6787189909358735,-0.00790615082128618,-0.08529042652925524,1
-0.004031559770302156,0.3484298491928758,-0.03186769041671123,0.30936394059891664,-0.021106401270477245,0.6525429167847849,-0.011855204164344359,-0.17413260095259725,1
-9.606071391389787E-4,-0.05328859176189333,-0.03187990446153081,0.028242836088067404,-0.024636198796553863,0.9189736908599109,-0.004012220810073934,0.12063943561843495,2
-0.007654061408057479,-0.07437735209945873,-0.03495267690070446,0.012687477845103809,0.0011643139146000853,0.8669486924974608,-0.010580670498375553,0.05312223719127727,1
